,Data,Open,High,Low,Close,Volume,Ajustado,Retornos,Retornos Ajustados
2729,2012-01-09,58601,59220,58599,59083,2244600,59083,482,482
2730,2012-01-10,59090,60112,59090,59806,2689200,59806,716,716
2731,2012-01-11,59799,60094,59423,59962,2245200,59962,163,163
2732,2012-01-12,59966,60504,59586,59921,2145600,59921,-45,-45
2733,2012-01-13,59918,59918,58874,59147,5624200,59147,-771,-771
2734,2012-01-16,59146,59982,59146,59956,1705000,59956,810,810
2735,2012-01-17,59961,60891,59961,60646,2524200,60646,685,685
2736,2012-01-18,60643,61723,60610,61723,2757800,61723,1080,1080
2737,2012-01-19,61726,62181,61566,61927,2843400,61927,201,201
2738,2012-01-20,61932,62312,61593,62312,2246400,62312,380,380
2739,2012-01-23,62312,62693,61908,62386,2376000,62386,74,74
2740,2012-01-24,62386,62536,61667,62486,2731000,62486,100,100
2741,2012-01-26,62486,63805,62485,62953,3174000,62953,467,467
2742,2012-01-27,62955,63263,62769,62904,2218200,62904,-51,-51
2743,2012-01-30,62902,62902,61989,62770,2197600,62770,-132,-132
2744,2012-01-31,62772,63394,62664,63072,3437800,63072,300,300
2745,2012-02-01,63085,64567,63085,64567,3904000,64567,1482,1482
2746,2012-02-02,64569,64855,64224,64593,3107600,64593,24,24
2747,2012-02-03,64589,65619,64137,65217,3059800,65217,628,628
2748,2012-02-06,65217,65229,64743,65224,1919600,65224,7,7
2749,2012-02-07,65213,65944,64801,65917,2722000,65917,704,704
2750,2012-02-08,65918,66383,65647,65831,2887000,65831,-87,-87
2751,2012-02-09,65831,66324,65189,65530,2688400,65530,-301,-301
2752,2012-02-10,65525,65525,63880,63998,3501400,63998,-1527,-1527
2753,2012-02-13,63999,65713,63999,65692,2619200,65692,1693,1693
2754,2012-02-14,65699,65855,64826,65039,2738200,65039,-660,-660
2755,2012-02-15,65041,66004,65041,65368,3825400,65368,327,327
2756,2012-02-16,65364,66161,64798,66142,3068400,66142,778,778
2757,2012-02-17,66158,66562,65823,66204,2352600,66204,46,46
2758,2012-02-23,66084,66329,65590,65820,2322800,65820,-264,-264
2759,2012-02-24,65820,66335,65820,65943,2119800,65943,123,123
2760,2012-02-27,65938,65954,65068,65241,2226000,65241,-697,-697
2761,2012-02-28,65245,66152,65240,65959,2717000,65959,714,714
2762,2012-02-29,65970,66662,65533,65812,3345400,65812,-158,-158
2763,2012-03-01,65812,66931,65812,66810,2328800,66810,998,998
2764,2012-03-02,66810,67791,66810,67782,2557000,67782,972,972
2765,2012-03-05,67782,67782,66756,66964,2315800,66964,-818,-818
2766,2012-03-06,66962,66962,64892,65114,2742600,65114,-1848,-1848
2767,2012-03-07,65123,66053,65123,66017,2683400,66017,894,894
2768,2012-03-08,66032,67272,66032,66908,2890800,66908,876,876
2769,2012-03-09,66908,67419,66679,66704,2253600,66704,-204,-204
2770,2012-03-12,66687,66687,65965,66385,2149800,66385,-302,-302
2771,2012-03-13,66386,68420,66386,68394,3165200,68394,2008,2008
2772,2012-03-14,68386,68970,67797,68257,2732800,68257,-129,-129
2773,2012-03-15,68259,68259,67458,67749,2295200,67749,-510,-510
2774,2012-03-16,67749,68153,67505,67684,2408600,67684,-65,-65
2775,2012-03-19,67685,68159,67547,67730,2143600,67730,45,45
2776,2012-03-20,67725,67725,66704,67296,2071400,67296,-429,-429
2777,2012-03-21,67297,67436,66762,66860,1981000,66860,-437,-437
2778,2012-03-22,66860,66860,65534,65828,2676200,65828,-1032,-1032
2779,2012-03-23,65831,66253,65576,65813,2524800,65813,-18,-18
2780,2012-03-26,65818,66776,65818,66685,2010800,66685,867,867
2781,2012-03-27,66683,66968,65925,66037,2723000,66037,-646,-646
2782,2012-03-28,66032,66032,64819,65079,2883000,65079,-953,-953
2783,2012-03-29,65074,65074,64096,64872,2895600,64872,-202,-202
2784,2012-03-30,64875,65363,64245,64511,3155800,64511,-364,-364
2785,2012-04-02,64515,65593,64199,65216,2966600,65216,701,701
2786,2012-04-03,65218,65530,64015,64284,2773600,64284,-934,-934
2787,2012-04-04,64301,64301,63450,63529,2739600,63529,-772,-772
2788,2012-04-05,63518,64299,63384,63691,2294800,63691,173,173
2789,2012-04-09,63690,63690,62462,62923,1788200,62923,-767,-767
2790,2012-04-10,62922,62922,61344,61738,3094000,61738,-1184,-1184
2791,2012-04-11,61741,62356,61291,61293,2952600,61293,-448,-448
2792,2012-04-12,61300,63061,61300,63058,3115800,63058,1758,1758
2793,2012-04-13,63039,63039,61778,62106,2959600,62106,-933,-933
2794,2012-04-16,62120,62688,61465,61955,2316600,61955,-165,-165
2795,2012-04-17,61959,62961,61959,62699,2704600,62699,740,740
2796,2012-04-18,62696,63243,62429,63010,4053800,63010,314,314
2797,2012-04-19,63007,63274,62478,62618,2358200,62618,-389,-389
2798,2012-04-20,62620,63369,62431,62494,2285200,62494,-126,-126
2799,2012-04-23,62494,62494,60897,61539,2533400,61539,-955,-955
2800,2012-04-24,61537,62001,61380,61971,2377000,61971,434,434
2801,2012-04-25,61989,62441,61328,61750,3307200,61750,-239,-239
2802,2012-04-26,61750,62282,61033,62198,3130000,62198,448,448
2803,2012-04-27,62203,62486,61667,61691,2547600,61691,-512,-512
2804,2012-04-30,61691,61900,61231,61820,1963200,61820,129,129
2805,2012-05-02,61820,62502,61594,62424,2955600,62424,604,604
2806,2012-05-03,62427,62783,61731,62104,3036000,62104,-323,-323
2807,2012-05-04,62104,62167,60438,60821,4961600,60821,-1283,-1283
2808,2012-05-07,60802,61299,60391,61220,3370400,61220,418,418
2809,2012-05-08,61218,61218,59871,60365,3091200,60365,-853,-853
2810,2012-05-09,60346,60346,59199,59786,3261600,59786,-560,-560
2811,2012-05-10,59796,60752,59637,59702,2701400,59702,-94,-94
2812,2012-05-11,59703,60340,59138,59445,2532400,59445,-258,-258
2813,2012-05-14,59443,59443,57539,57540,3047400,57540,-1903,-1903
2814,2012-05-15,57540,58024,56145,56238,4189200,56238,-1302,-1302
2815,2012-05-16,56245,57693,55415,55888,4327600,55888,-357,-357
2816,2012-05-17,55886,56296,54038,54038,3709800,54038,-1848,-1848
2817,2012-05-18,54032,54914,53856,54513,4306200,54513,481,481
2818,2012-05-21,54516,56678,54516,56590,3569000,56590,2074,2074
2819,2012-05-22,56586,56586,54886,55039,3667400,55039,-1547,-1547
2820,2012-05-23,55039,55052,53028,54619,4334000,54619,-420,-420
2821,2012-05-24,54620,54820,53176,54063,4013800,54063,-557,-557
2822,2012-05-25,54062,54970,53847,54463,2988400,54463,401,401
2823,2012-05-28,54467,55609,54467,55213,1857200,55213,746,746
2824,2012-05-29,55214,55763,54554,54633,3048000,54633,-581,-581
2825,2012-05-30,54632,54632,53382,53798,3298400,53798,-834,-834
2826,2012-05-31,53805,54509,53090,54490,4826000,54490,685,685
2827,2012-06-01,54488,54488,53087,53403,2986400,53403,-1085,-1085
2828,2012-06-04,53408,53960,53367,53417,2360000,53417,9,9
2829,2012-06-05,53413,53917,52481,52481,2530000,52481,-932,-932
2830,2012-06-06,52486,54195,52486,54156,3542000,54156,1670,1670
2831,2012-06-08,54150,54432,53685,54430,2627600,54430,280,280
2832,2012-06-11,54434,55401,53905,54001,2736600,54001,-433,-433
2833,2012-06-12,54001,55049,53906,55049,3894600,55049,1048,1048
2834,2012-06-13,55041,55989,54523,55651,4187800,55651,610,610
2835,2012-06-14,55641,55769,54952,55352,3299200,55352,-289,-289
2836,2012-06-15,55349,56105,55203,56105,3900800,56105,756,756
2837,2012-06-18,56066,56579,55486,56195,2960600,56195,129,129
2838,2012-06-19,56210,57567,56210,57195,3658800,57195,985,985
2839,2012-06-20,57196,57611,56529,57167,3202000,57167,-29,-29
2840,2012-06-21,57162,57218,55505,55505,2601800,55505,-1657,-1657
2841,2012-06-22,55518,56019,55083,55440,2476800,55440,-78,-78
2842,2012-06-25,55406,55406,53694,53805,2160000,53805,-1601,-1601
2843,2012-06-26,53806,54193,53398,53837,2707000,53837,31,31
2844,2012-06-27,53837,54006,53084,53109,3825800,53109,-728,-728
2845,2012-06-28,53107,53306,52271,52652,3531600,52652,-455,-455
2846,2012-06-29,52656,54355,52656,54355,3744800,54355,1699,1699
2847,2012-07-02,54355,54754,53961,54693,2874200,54693,338,338
2848,2012-07-03,54704,56228,54704,55780,4064400,55780,1076,1076
2849,2012-07-04,55780,56322,55485,56077,1718400,56077,297,297
2850,2012-07-05,56083,56943,55828,56379,3128600,56379,296,296
2851,2012-07-06,56376,56376,54967,55394,2701800,55394,-982,-982
2852,2012-07-10,55392,55588,53668,53706,3467800,53706,-1686,-1686
2853,2012-07-11,53708,54135,53233,53569,2970600,53569,-139,-139
2854,2012-07-12,53564,53616,52489,53421,3047600,53421,-143,-143
2855,2012-07-13,53422,54428,53420,54331,2784600,54331,909,909
2856,2012-07-16,54316,54418,53216,53402,2821800,53402,-914,-914
2857,2012-07-17,53403,54037,53119,53909,2519400,53909,506,506
2858,2012-07-18,53909,54588,53551,54583,2296200,54583,674,674
2859,2012-07-19,54588,55491,54588,55347,2879200,55347,759,759
2860,2012-07-20,55337,55337,54138,54195,2865000,54195,-1142,-1142
2861,2012-07-23,54183,54183,52213,53034,2807800,53034,-1149,-1149
2862,2012-07-24,53038,53416,52399,52639,2762600,52639,-399,-399
2863,2012-07-25,52658,53233,52346,52608,2216000,52608,-50,-50
2864,2012-07-26,52638,54126,52638,54003,3017600,54003,1365,1365
2865,2012-07-27,54024,57046,54024,56553,4674400,56553,2529,2529
2866,2012-07-30,56551,57241,56090,57241,2965600,57241,690,690
2867,2012-07-31,57243,57466,56097,56097,692000,56097,-1146,-1146
2868,2012-08-01,56091,56385,55425,55623,598200,55623,-468,-468
2869,2012-08-02,56289,56289,55239,55520,2838000,55520,-769,-769
2870,2012-08-03,55524,57399,55524,57255,3577400,57255,1731,1731
2871,2012-08-06,57255,58996,56893,58345,3613400,58345,1090,1090
2872,2012-08-07,58343,59316,57679,57726,3447200,57726,-617,-617
2873,2012-08-08,57723,58964,57603,58951,3233200,58951,1228,1228
2874,2012-08-09,58950,59202,58115,58797,2863000,58797,-153,-153
2875,2012-08-10,58774,59365,58128,59281,3080000,59281,507,507
2876,2012-08-13,59281,59543,58601,59123,2539200,59123,-158,-158
2877,2012-08-14,59123,59605,57904,58083,3533800,58083,-1040,-1040
2878,2012-08-15,58083,58375,57630,58189,4578200,58189,106,106
2879,2012-08-16,58190,59544,58190,59446,3477000,59446,1256,1256
2880,2012-08-17,59443,59822,58944,59082,2954200,59082,-361,-361
2881,2012-08-20,59083,59462,58629,59283,3001200,59283,200,200
2882,2012-08-21,59298,60209,58684,58918,3926400,58918,-380,-380
2883,2012-08-22,58918,59585,58443,59381,3708800,59381,463,463
2884,2012-08-23,59382,59382,58145,58512,3342000,58512,-870,-870
2885,2012-08-24,58511,58750,57833,58426,3212600,58426,-85,-85
2886,2012-08-27,58424,58462,57853,58111,2344200,58111,-313,-313
2887,2012-08-28,58109,58745,57976,58406,2728200,58406,297,297
2888,2012-08-29,58414,58553,57061,57369,4106200,57369,-1045,-1045
2889,2012-08-30,57366,57508,56901,57256,3132600,57256,-110,-110
2890,2012-08-31,57257,57835,56719,57061,5747200,57061,-196,-196
2891,2012-09-03,57065,57457,56954,57281,2317000,57281,216,216
2892,2012-09-04,57272,57272,56203,56234,3236000,56234,-1038,-1038
2893,2012-09-05,56236,56904,56236,56864,3313000,56864,628,628
2894,2012-09-06,56868,58328,56868,58321,3620600,58321,1453,1453
2895,2012-09-10,58325,59421,58325,58404,3513600,58404,79,79
2896,2012-09-11,58405,59515,58404,59423,3854800,59423,1018,1018
2897,2012-09-12,59429,60136,59205,59922,4849800,59922,493,493
2898,2012-09-13,59921,62117,59629,61958,5974600,61958,2037,2037
2899,2012-09-14,61955,63428,61823,62105,5816200,62105,150,150
2900,2012-09-17,62106,62692,61552,61806,3903000,61806,-300,-300
2901,2012-09-18,61806,62132,61447,61804,3202000,61804,-2,-2
2902,2012-09-19,61806,62514,61519,61652,3391000,61652,-154,-154
2903,2012-09-20,61652,61908,60961,61688,2923200,61688,36,36
2904,2012-09-21,61695,62223,61300,61320,2985400,61320,-375,-375
2905,2012-09-24,61319,61932,61075,61910,3329800,61910,591,591
2906,2012-09-25,61913,61947,60357,60501,3873600,60501,-1412,-1412
2907,2012-09-26,60506,60506,59725,60478,3139400,60478,-28,-28
2908,2012-09-27,60483,60889,59876,60240,3811000,60240,-243,-243
2909,2012-09-28,60240,60240,58864,59176,3690000,59176,-1064,-1064
2910,2012-10-01,59171,60216,59171,59571,2759600,59571,400,400
2911,2012-10-02,59575,60091,59028,59222,3198400,59222,-353,-353
2912,2012-10-03,59222,59483,58542,58627,3195600,58627,-595,-595
2913,2012-10-04,58627,59002,58105,58458,3365200,58458,-169,-169
2914,2012-10-05,58460,59441,58414,58572,3244200,58572,112,112
2915,2012-10-08,58572,59318,58170,59317,2596200,59317,745,745
2916,2012-10-09,59319,59697,58616,58939,3146400,58939,-380,-380
2917,2012-10-10,58944,59320,58341,58456,2781600,58456,-488,-488
2918,2012-10-11,58460,59360,58460,59162,2817800,59162,702,702
2919,2012-10-15,59164,59758,58790,59602,3119200,59602,438,438
2920,2012-10-16,59602,60412,59484,59744,3251000,59744,142,142
2921,2012-10-17,59742,60398,59683,60087,4209400,60087,345,345
2922,2012-10-18,60087,60087,59322,59734,3321200,59734,-353,-353
2923,2012-10-19,59701,59846,58782,58922,3000200,58922,-779,-779
2924,2012-10-22,58925,59205,58541,58700,2803400,58700,-225,-225
2925,2012-10-23,58679,58679,57388,57690,3395600,57690,-989,-989
2926,2012-10-24,57686,57986,57159,57161,2934800,57161,-525,-525
2927,2012-10-25,57161,58274,57161,57837,0,57837,676,676
2928,2012-10-26,57833,57833,57061,57277,2999400,57277,-556,-556
2929,2012-10-29,57267,57267,56581,57177,1709800,57177,-90,-90
2930,2012-10-30,57178,57764,57178,57684,1606000,57684,506,506
2931,2012-10-31,57682,57935,56929,57068,2794200,57068,-614,-614
2932,2012-11-01,57065,58383,56960,58383,2980200,58383,1318,1318
2933,2012-11-05,58374,58374,57551,58210,2617200,58210,-164,-164
2934,2012-11-06,58220,59561,58174,59459,3470000,59459,1239,1239
2935,2012-11-07,59460,59460,58274,58517,3084000,58517,-943,-943
2936,2012-11-08,58523,59008,57420,57524,3201000,57524,-999,-999
2937,2012-11-09,57517,58109,56862,57358,4250400,57358,-159,-159
2938,2012-11-12,57358,57712,56988,57064,2071200,57064,-294,-294
2939,2012-11-13,57049,57529,56593,57486,3363400,57486,437,437
2940,2012-11-14,57472,57472,56038,56279,3606400,56279,-1193,-1193
2941,2012-11-16,56277,56277,55126,55402,3471800,55402,-875,-875
2942,2012-11-19,55387,56666,55387,56451,2782800,56451,1064,1064
2943,2012-11-21,56453,56789,55946,56242,3592200,56242,-211,-211
2944,2012-11-22,56245,56643,56242,56437,2146200,56437,192,192
2945,2012-11-23,56439,57574,56248,57574,3182000,57574,1135,1135
2946,2012-11-26,57571,57572,56502,56737,2752800,56737,-834,-834
2947,2012-11-27,56737,57420,56248,56248,3554200,56248,-489,-489
2948,2012-11-28,56206,56591,55686,56539,3465400,56539,333,333
2949,2012-11-29,56562,57853,56562,57853,3401400,57853,1291,1291
2950,2012-11-30,57845,58031,56704,57475,5047000,57475,-370,-370
2951,2012-12-03,57479,58332,57479,58202,3485800,58202,723,723
2952,2012-12-04,58212,58520,57547,57563,3937200,57563,-649,-649
2953,2012-12-05,57597,58127,57231,57679,3582400,57679,82,82
2954,2012-12-06,57685,57860,57129,57656,3203200,57656,-29,-29
2955,2012-12-07,57656,58594,57636,58487,3042400,58487,831,831
2956,2012-12-10,58468,59248,58091,59248,3061800,59248,780,780
2957,2012-12-11,59257,59747,58951,59623,3988600,59623,366,366
2958,2012-12-12,59626,59859,59291,59474,4749600,59474,-152,-152
2959,2012-12-13,59459,59969,59154,59317,3569400,59317,-142,-142
2960,2012-12-14,59320,59824,59273,59605,3405800,59605,285,285
2961,2012-12-17,59604,59914,59323,59567,3114400,59567,-37,-37
2962,2012-12-18,59568,60539,59565,60461,4364800,60461,893,893
2963,2012-12-19,60461,61212,60396,60998,4427600,60998,537,537
2964,2012-12-20,60992,61276,60622,61276,3083400,61276,284,284
2965,2012-12-21,61271,61271,60221,61007,3157400,61007,-264,-264
2966,2012-12-26,61003,61322,60861,60960,2598000,60960,-43,-43
2967,2012-12-27,60964,61191,60233,60416,2852600,60416,-548,-548
2968,2012-12-28,60416,61066,60416,60952,2626000,60952,536,536
2969,2013-01-02,60990,62887,60990,62550,3739800,62550,1560,1560
2970,2013-01-03,62555,63473,62341,63312,3355800,63312,757,757
2971,2013-01-04,63314,63314,62415,62523,6233800,62523,-791,-791
2972,2013-01-07,62523,62699,61639,61933,3985800,61933,-590,-590
2973,2013-01-08,61933,62265,61081,61128,3840600,61128,-805,-805
2974,2013-01-09,61129,61812,61103,61579,3236400,61579,450,450
2975,2013-01-10,61578,61947,61156,61678,4100600,61678,100,100
2976,2013-01-11,61662,61683,61198,61497,3161000,61497,-165,-165
2977,2013-01-14,61511,62285,61511,62081,3481400,62081,570,570
2978,2013-01-15,62079,62151,61695,61728,3819200,61728,-351,-351
2979,2013-01-16,61726,61787,61241,61787,2789200,61787,61,61
2980,2013-01-17,61806,62309,61683,62194,3382000,62194,388,388
2981,2013-01-18,62197,62395,61822,61956,3495200,61956,-241,-241
2982,2013-01-21,61962,62052,61804,61900,2143400,61900,-62,-62
2983,2013-01-22,61904,61995,61534,61692,3475000,61692,-212,-212
2984,2013-01-23,61692,61969,61543,61966,3209000,61966,274,274
2985,2013-01-24,61966,62249,60838,61170,3605200,61170,-796,-796
2986,2013-01-28,61178,61313,59921,60027,3426800,60027,-1151,-1151
2987,2013-01-29,60027,60428,59758,60406,3192600,60406,379,379
2988,2013-01-30,60405,60405,59305,59337,4661200,59337,-1068,-1068
2989,2013-01-31,59344,59771,59114,59761,4749400,59761,417,417
2990,2013-02-01,59764,60496,59742,60351,3412400,60351,587,587
2991,2013-02-04,60350,60350,59256,59576,3347800,59576,-774,-774
2992,2013-02-05,59576,59974,59132,59445,4429600,59445,-131,-131
2993,2013-02-06,59442,59582,58588,58951,4410400,58951,-491,-491
2994,2013-02-07,58936,59435,58116,58372,4071600,58372,-564,-564
2995,2013-02-08,58374,58638,58025,58498,3152400,58498,124,124
2996,2013-02-13,58495,58754,58252,58406,2803800,58406,-89,-89
2997,2013-02-14,58406,58406,57751,58077,2385200,58077,-329,-329
2998,2013-02-15,58076,58352,57802,57903,3519200,57903,-173,-173
2999,2013-02-18,57906,57929,57420,57614,2697200,57614,-292,-292
3000,2013-02-19,57619,58061,57234,57314,3921000,57314,-305,-305
3001,2013-02-20,57312,57569,56034,56178,4950200,56178,-1134,-1134
3002,2013-02-21,56153,56227,55430,56155,4915800,56155,2,2
3003,2013-02-22,56159,56742,56107,56697,5113800,56697,538,538
3004,2013-02-25,56698,57157,56419,56618,3965400,56618,-80,-80
3005,2013-02-26,56616,57007,56047,56949,4510600,56949,333,333
3006,2013-02-27,56948,57402,56685,57274,5034000,57274,326,326
3007,2013-02-28,57273,57798,56925,57424,4441800,57424,151,151
3008,2013-03-01,57422,57422,56526,56884,3889600,56884,-538,-538
3009,2013-03-04,56878,56878,56067,56499,4033800,56499,-379,-379
3010,2013-03-05,56508,57227,55951,55951,4261000,55951,-557,-557
3011,2013-03-06,55953,58150,55953,57940,5806000,57940,1987,1987
3012,2013-03-07,57940,59472,57940,58847,6338200,58847,907,907
3013,2013-03-08,58842,59031,58129,58433,4129200,58433,-409,-409
3014,2013-03-11,58440,58547,57800,58545,4129000,58545,105,105
3015,2013-03-12,58542,58709,58113,58209,3805000,58209,-333,-333
3016,2013-03-13,58204,58411,57286,57386,4536800,57386,-818,-818
3017,2013-03-14,57386,57850,56722,57281,4581200,57281,-105,-105
3018,2013-03-15,57275,57532,56805,56869,5182400,56869,-406,-406
3019,2013-03-18,56869,57152,56139,56973,3741000,56973,104,104
3020,2013-03-19,56973,57038,56100,56361,3828800,56361,-612,-612
3021,2013-03-20,56361,56396,55831,56030,4179200,56030,-331,-331
3022,2013-03-21,56025,56044,55382,55577,4368400,55577,-448,-448
3023,2013-03-22,55577,55893,55098,55243,3744400,55243,-334,-334
3024,2013-03-25,55250,55450,54648,54873,3849400,54873,-377,-377
3025,2013-03-26,54879,55763,54879,55671,3755400,55671,792,792
